SKU,Encontrado,Stock,Stock China,Stock Futuro
81623U-JPD,NO,1,0,0
AGPL52010-BLK,NO,0,0,0
HERJK52012-BLK,NO,0,0,0
HERJK52011-BLK,NO,0,0,0
HERJK52013-BLK,NO,0,0,0
HERPT52012-BLK,NO,0,0,0
MUNPL52010-NVY,NO,0,0,0
GT78HY06794806,NO,0,0,0
GT78HY06794003,NO,0,0,0
GT78HY06794031,NO,0,0,0
81629U-JLD,NO,0,0,0
81629U-JLK,NO,0,0,0
81629U-JPH,NO,0,0,0
81658U-JLQ,NO,0,0,0
81658U-JM8,NO,0,0,0
81658U-JM9,NO,0,0,0
81660U-JLQ,NO,0,0,0
81660U-JM8,NO,0,0,0
81660U-JM9,NO,0,0,0
81675U-JM8,NO,0,0,0
81677U-JLQ,NO,0,0,0
86216U-0U6,NO,2,0,0
86216U-C97,NO,0,0,0
86280U-JLQ,NO,0,0,0
86138U-JLQ,NO,0,0,0
86138U-JSC,NO,0,0,0
86142U-JLQ,NO,0,0,0
86142U-JPD,NO,0,0,0
86142U-JSC,NO,0,0,0
86144U-JLQ,NO,4,0,0
86144U-JSC,NO,0,0,0
GT23HY06794031,NO,2,0,0
GT23HY06794003,NO,1,0,0
GT23HY07718G61,NO,1,0,0
GT23HY077189+Q,NO,0,0,0
GT23HY07978806,NO,0,0,0
GT23HY07978045,NO,0,0,0
GT19Y068191IC,NO,0,0,0
GT19Y06819NYC,NO,0,0,0
GT19Y068192WC,NO,0,0,0
GT19Y068195EC,NO,0,0,0
GT19Y07954T1F,NO,0,0,0
GT19Y079542WC,NO,0,0,0
GT19Y07954NYC,NO,0,0,0
GT19Y079549AX,NO,0,0,0
GT19Y07954BKC,NO,0,0,0
GT19Y079541IC,NO,0,0,0
GT19Y07954WHC,NO,0,0,0
GT19Y07981NYC,NO,0,0,0
UMSO52105-PNK,NO,0,0,0
UMSO52105-GRN,NO,0,0,0
UMSO52105-PUR,NO,0,0,0
UMSO52104-NVY,NO,0,0,0
UMSO52105-PUR2,NO,0,0,0
UMSO52104-RED,NO,0,0,0
UMSO52104-NVY2,NO,0,0,0
81657U-JM8,NO,0,0,0
81657U-JM9,NO,0,0,0
81669U-JLF,NO,0,0,0
81669U-JLN,NO,0,0,0
81669U-JQC,NO,0,0,0
81674U-JLQ,NO,0,0,0
81674U-JM8,NO,0,0,0
86129U-JSB,NO,0,0,0
86381U-1KP,NO,0,0,0
86131U-JLQ,NO,0,0,0
86133U-JLQ,NO,0,0,0
86137U-JPD,NO,0,0,0
86141U-JSC,NO,0,0,0
86143U-JPD,NO,0,0,0
86143U-JSC,NO,0,0,0
86213U-572,NO,0,0,0
86215U-0U6,NO,0,0,0
86215U-572,NO,0,0,0
86215U-C97,NO,0,0,0
86216U-572,NO,0,0,0
86218U-C97,NO,0,0,0
81602U-JM7,NO,2,0,0
81602U-JM9,NO,0,0,0
81305U-FZ9,NO,0,0,0
81565U-JPC,NO,2,0,0
81565U-JPD,NO,1,0,0
81570U-HL4,NO,0,0,0
81572U-JLS,NO,0,0,0
81572U-JPD,NO,0,0,0
81621U-JLK,NO,1,0,0
81630U-JLQ,NO,0,0,0
81630U-JLR,NO,0,0,0
81632U-JLS,NO,0,0,0
81655U-JM8,NO,0,0,0
81655U-JM9,NO,0,0,0
81656U-JLQ,NO,0,0,0
81656U-JM8,NO,0,0,0
81657U-JLQ,NO,0,0,0
86131U-JM7,NO,0,0,0
86131U-JSB,NO,0,0,0
86379U-1KP,NO,0,0,0
86133U-JM7,NO,0,0,0
86133U-JSB,NO,0,0,0
86135U-JM7,NO,0,0,0
86135U-JSB,NO,0,0,0
86137U-JSC,NO,0,0,0
86141U-JLQ,NO,0,0,0
86141U-JPD,NO,0,0,0
86143U-JLQ,NO,0,0,0
86213U-0U6,NO,0,0,0
86217U-572,NO,0,0,0
81597U-JM7,NO,0,0,0
81601U-JM7,NO,0,0,0
81591U-JM7,NO,0,0,0
81599U-JLQ,NO,0,0,0
81599U-JM7,NO,0,0,0
81601U-JLQ,NO,0,0,0
81601U-JM9,NO,0,0,0
81603U-JLQ,NO,0,0,0
81603U-JM7,NO,0,0,0
21126U-096,NO,0,0,0
21126U-JCW,NO,0,0,0
21139U-JPP,NO,0,0,0
21139U-JPQ,NO,0,0,0
30811U-090,NO,0,0,0
BCSH32074-NVY,SI,8,0,0
ADISBG50-YEL,NO,26,0,0
BCSH52060-NVY,NO,0,0,0
30811U-JP4,NO,6,0,0
30811U-JP5,NO,0,0,0
BCTS32081-RED,NO,0,0,0
BCJK32063-NVY,SI,0,0,0
BCJK32063-BLK,SI,0,0,0
JVJS32050-BLK,SI,0,0,0
JVJS32053-BLK,NO,1,0,0
JVJS32055-BLK,SI,0,0,0
JVJS32056-BLK,SI,9,0,0
BCJS32056-NVY,SI,0,0,0
BCTS32069-NVY,SI,0,0,0
BCTS32069-BLU,SI,0,0,0
BCJS32058-BLU,SI,15,0,0
BCJS32058-NVY,SI,13,0,0
G500T,NO,0,0,0
NBATS5201330-RED,NO,0,0,0
BCSB52053-NVY,NO,0,0,0
30810U-JP5,NO,6,0,0
JVJK32065-BLK,NO,0,0,0
GT78HY07718G61,NO,0,0,0
GT78HY07718GUX,NO,0,0,0
GT78HY08126PC0,NO,0,0,0
GT78HY08126031,NO,0,0,0
GT78HY08126003,NO,0,0,0
GT78HY08126806,NO,0,0,0
GT23HY07718YUT,NO,0,0,0
GT23HY07718K7P,NO,0,0,0
GF38HY07689BKC,NO,0,0,0
GF38HY076891IC,NO,0,0,0
P4504550028031,NO,0,0,0
MLBJS52015-NVY,NO,0,0,0
86217U-0U6,NO,1,0,0
86217U-C97,NO,0,0,0
86274U-JSB,NO,0,0,0
86275U-JLQ,NO,0,0,0
86276U-JLQ,NO,0,0,0
81566U-JPC,NO,0,0,0
81566U-JPD,NO,0,0,0
81621U-JLD,NO,0,0,0
81621U-JPH,NO,2,0,0
21077U-090,NO,0,0,0
21141U-157,NO,0,0,0
21100U-JP6,NO,0,0,0
NBAPD520321-BLK,NO,0,0,0
BCSH32060-NVY,SI,21,0,0
UMJS52025-BLK,NO,0,0,0
UMJK52033-NVY,NO,0,0,0
UMPL52005-BLK,NO,0,0,0
T0223003,NO,0,0,0
T0223031,NO,0,0,0
T0223806,NO,0,0,0
T0223G61,NO,0,0,0
T0223040,NO,0,0,0
T0223GUX,NO,0,0,0
T0223045,NO,0,0,0
T0223K8S,NO,0,0,0
T02239AX,NO,0,0,0
T0223029,NO,0,0,0
GT23HY06794K8S,NO,0,0,0
GG-SU140-B,SI,0,0,0
GT23HY08160806,NO,0,0,0
GT23HY081600XS,NO,0,0,0
GT23H586222003,NO,0,0,0
GT23H586222031,NO,0,0,0
GT23H5862220XS,NO,2,0,0
GT22HY07718003,NO,0,0,0
GT22HY07718045,NO,0,0,0
G856HY07689003,NO,1,0,0
G856HY07689031,NO,0,0,0
G856HY07689806,NO,0,0,0
G856HY07689G61,NO,4,0,0
GP08H586296003,NO,0,0,0
GP08H586296031,NO,0,0,0
GP08H586296806,NO,0,0,0
GP08H586296G61,NO,0,0,0
P7308407Q88003,NO,0,0,0
P7308407Q88031,NO,0,0,0
P7308407Q88806,NO,0,0,0
P7308407Q88G61,NO,0,0,0
M4374  NAVY,NO,0,0,0
GT23HY06794045,NO,1,0,0
GT22HY07718031,NO,7,0,0
T4177586227003,NO,0,0,0
T4177586227031,NO,0,0,0
T4177586227806,NO,0,0,0
GT23HY06794806,NO,0,0,0
GT23HY06794040,NO,0,0,0
GT23HY07718GUX,NO,0,0,0
GT23HY07718014,NO,0,0,0
GT23HY08160003,NO,0,0,0
GT23HY08160031,NO,0,0,0
GT23HY08160045,NO,0,0,0
GT18HY08160100,NO,0,0,0
GT18HY08160001,NO,0,0,0
ADIBP03-BLU,NO,0,0,0
BCST2007-NVY,SI,0,0,0
GG-4IN1-B,NO,1,0,0
GG-SBENCH-20,SI,0,0,0
GG-EGYM1.0,NO,0,0,0
G300T,NO,1,0,0
GG-ORB250,SI,0,0,0
PRACK-GG,NO,0,0,0
GG-PGYM,NO,2,0,0
GG-SPIN100,NO,0,0,0
GG-GS5000L,NO,0,0,0
EGYM-2.0,NO,0,0,0
GG-GS7000L,NO,0,0,0
G600T,NO,0,0,0
GG-G1200LSPIN,NO,0,0,0
GG-WSSTRAP-M,NO,4,0,0
GG-LADGLO-S/M,SI,0,0,0
GG-LADGLO-M/L,SI,6,0,0
GG-LADGLO-L/XL,SI,13,0,0
GG-FLBENCH,SI,0,0,0
G1200T,NO,1,0,0
GG-EWW,NO,0,0,0
GG-EKW,NO,12,0,0
GG-CWBELT,NO,0,0,0
GG-RHD-10LB,SI,0,0,0
GG-RHD-15LB,SI,0,0,0
GG-RHD-20LB,SI,0,0,0
GG-RHD-25LB,SI,10,0,0
GG-RHD-30LB,SI,0,0,0
GG-RHD-35LB,SI,0,0,0
GG-NDB-1KG,SI,83,0,0
GG-NDB-2KG,SI,92,0,0
GG-NDB-3KG,SI,42,0,0
GG-NDB-4KG,SI,0,0,0
GG-NDB-5KG,SI,10,0,0
GG-NDB-6KG,SI,6,0,0
GG-NDBSET-KG,SI,0,0,0
GG-KBKIT-30LB,SI,0,0,0
GG-KB-5LB,SI,10,0,0
GG-KB-10LB,SI,10,0,0
GG-KB-15LB,SI,20,0,0
GG-PLKB-5LB,SI,41,0,0
GG-PLKB-10LB,SI,34,0,0
GG-PLKB-15LB,SI,31,0,0
GG-PLKB-20LB,SI,14,0,0
GG-PLKB-25LB,SI,7,0,0
GG-PLKB-30LB,SI,2,0,0
GG-NKB-10LB,SI,0,0,0
GG-NKB-15LB,SI,0,0,0
GG-NKB-20LB,SI,0,0,0
GG-NKB-25LB,SI,0,0,0
GG-NKB-30LB,SI,0,0,0
GG-BBAR-4.6FEET,NO,15,0,0
GG-OGP-RUB-10KG,SI,5,0,0
GG-OGP-RUB-15KG,SI,3,0,0
GG-SWP-1KG,SI,10,0,0
GG-SWP-2.5KG,SI,36,0,0
GG-SWP-5KG,SI,5,0,0
GG-SWP-7.5KG,NO,0,0,0
GG-SWP-10KG,SI,11,0,0
GG-SWP-15KG,NO,0,0,0
GG-SWP-20KG,NO,0,0,0
GG-DPOWERSET,SI,0,0,0
GG-15KG2PCSDSET,SI,0,0,0
GG-10KGDSETCASEA,SI,0,0,0
GG-20LBDSETCASEA,NO,12,0,0
GG-18KGDSETCASE,NO,0,0,0
GG-25KGDSETCASE-A,NO,1,0,0
GG-50KGDSETCASE-A,NO,0,0,0
WGGRT2212,SI,0,0,0
GG-BBAR-5.9FEET,SI,10,0,0
GG-SCB-BLK,NO,0,0,0
GG-ILMATS,SI,0,0,0
GG-AB55-G,SI,0,0,0
GG-AB65-G,SI,6,0,0
GG-AB55-B,SI,0,0,0
GG-AB55-Y,SI,0,0,0
GG-YM3,SI,79,0,0
GG-YM6,SI,0,0,0
GG-YM10,SI,0,0,0
GG-YM10-2TONE,SI,0,0,0
GG-SROPE-G,SI,184,0,0
GG-CJR,NO,17,0,0
GG-CLJR,NO,16,0,0
GG-CBJR,NO,0,0,0
GG-LJR,NO,30,0,0
GG-SROPE4,NO,52,0,0
GG-SROPE1,NO,58,0,0
GG-SROPE2,NO,30,0,0
GG-SROPE5,NO,8,0,0
GG-DEW,NO,33,0,0
GG-ABROLLER,NO,9,0,0
GG-POWABROLL,NO,6,0,0
GG-EXSET,SI,0,0,0
WGGDG12,SI,0,0,0
GG-PTUBE-UL,SI,24,0,0
GG-PTUBE-L,SI,23,0,0
GG-PTUBE-M,SI,24,0,0
GG-PTUBE-H-YEL,NO,15,0,0
GG-PTUBE-U,SI,15,0,0
GG-SBAND-UL,SI,10,0,0
GG-SBAND-L,SI,15,0,0
GG-SBAND-M,SI,16,0,0
GG-SBAND-H,SI,16,0,0
GG-LLOOP-UL,SI,59,0,0
GG-LLOOP-L,SI,60,0,0
GG-LLOOP-M,SI,60,0,0
GG-LLOOP-H,SI,60,0,0
GG-LLOOP-U,SI,0,0,0
GG-MBANW-UL,SI,23,0,0
GG-MBANW-L,SI,59,0,0
GG-MBANW-M,SI,0,0,0
GG-MBANW-H,SI,0,0,0
GG-MBANWSET,NO,0,0,0
GG-MBANS-U,SI,0,0,0
GG-PBAND-UL,SI,5,0,0
GG-PBAND-L,SI,5,0,0
GG-PBAND-M,SI,0,0,0
GG-PBAND-H,SI,0,0,0
GG-PBAND-U,SI,0,0,0
WGGAWB12-BLK,SI,0,0,0
05-0412GG,NO,4,0,0
05-0413GG,NO,10,0,0
05-0414GG,NO,14,0,0
GG-MFDGYM,SI,0,0,0
GG-PUBARS,NO,24,0,0
WGGPUBY12,NO,6,0,0
GG-CHGRIPS,SI,0,0,0
HHG-GG001-2,NO,17,0,0
HHA-GG005A,SI,0,0,0
HHA-GG010A,SI,0,0,0
HHA-GG020A,SI,7,0,0
GG-SWW-2LB,SI,0,0,0
HHWV-GG020C,SI,0,0,0
GG-MEDBALL-2LB,SI,0,0,0
GG-MEDBALL-10LB,SI,0,0,0
WGGSTP13,NO,30,0,0
GG-MSHT-145-80,NO,15,0,0
GG-CTOW-30-100-LG,NO,17,0,0
GG-CTOW-30-100-LM,NO,14,0,0
GG-RD-5LB,SI,26,0,0
GG-RD-10LB,SI,4,0,0
GG-RD-15LB,SI,0,0,0
GG-RD-20LB,SI,8,0,0
GG-RD-25LB,SI,3,0,0
GG-RD-30LB,SI,3,0,0
NFLJS32058-BLK,SI,2,0,0
8083CBGHR,NO,0,0,0
8083CBNVY,NO,3,0,0
MLBTS62108-NVY,NO,0,0,0
MLBTS62101-WHT,SI,0,0,0
MLBSW62101-COR,SI,0,0,0
MLBSW62103-GRY,NO,0,0,0
MLBSW62103-BLU,SI,0,0,0
MLBTS62109-GRY,NO,0,0,0
MLBJP62102-GRY,NO,0,0,0
NFLTS52101-GRN,NO,0,0,0
NFLTS52101-AQU,SI,18,0,0
NFLTS52101-RED,NO,0,0,0
NFLTS52187-NVY,NO,0,0,0
NFLTS52187-GRN,NO,0,0,0
NFLTS52187-BLK,SI,0,0,0
NFLTS52187-AQU,NO,0,0,0
ALJS52110-BLK,NO,0,0,0
MUNJS52101-RED,NO,0,0,0
MUNJS52102-NVY,NO,0,0,0
ALPL52113-WHT,NO,0,0,0
MUNPL52113-RED,NO,0,0,0
NBAHD521001-GRY,SI,0,0,0
MUNJS52110-BLU,NO,0,0,0
ALJS52111-BLK,NO,0,0,0
MUNPL52113-NVY,NO,0,0,0
ALPT52115-GRY,NO,0,0,0
AGSH52101-BLK,NO,0,0,0
AGSH52114-NVY,NO,0,0,0
ALSH52114-BLK,NO,0,0,0
MUNSH52101-NVY2,NO,0,0,0
NFLTS52187-BLK2,NO,0,0,0
NFLTS52187-BLK4,SI,0,0,0
NFLTS52187-RED3,SI,0,0,0
NFLTS52187-BLK5,NO,0,0,0
NFLJS521000-NVY,SI,5,0,19
NFLJS521000-AQU,SI,10,0,2
NFLJS521000-BLK,SI,12,0,7
NFLJS521000-BLK2,SI,7,0,24
NFLJS521000-BLK3,SI,19,0,0
NFLJS521000-PUR,SI,0,0,20
NFLJS521000-RED2,SI,9,0,30
NFLJS521000-RED3,SI,7,0,35
NFLTS52159-BLK,NO,0,0,0
NFLTS52159-NVY,NO,0,0,0
NFLTS52159-BLK2,NO,0,0,0
NFLSW521109-BLK2,NO,0,0,0
GF88HY067941IC,NO,0,0,0
H05793045,NO,0,0,0
GF68586332AUCB,NO,0,0,0
GF93458641725Q,NO,0,0,0
W5672586158A54C,NO,0,0,0
W5923407D55AEAD,NO,0,0,0
GF68586333BKC,NO,0,0,0
W5671586426RC7,NO,0,0,0
W5672586158001,NO,0,0,0
GF89H586506NYC,NO,0,0,0
GF89HY06794NYC,NO,0,0,0
GF89HY06794WHC,NO,0,0,0
GF934Y08160Z0Q,NO,0,0,0
T4177549921031,NO,0,0,0
T4177549921806,NO,0,0,0
W5923407D55AEFD,NO,0,0,0
WL659586389045,NO,0,0,0
GF937001,NO,0,0,0
GF937023,NO,0,0,0
M0590001,NO,0,0,0
M0590G61,NO,0,0,0
M0590Z0Q,NO,0,0,0
M0944023,NO,0,0,0
M5073G586424AD7D,NO,0,0,0
M5073G586441001,NO,0,0,0
M6028PA54C,NO,0,0,0
M2270001,NO,0,0,0
M2270C58643025Q,NO,0,0,0
M2270C586430IEK,NO,0,0,0
M2270C586430YI1,NO,0,0,0
M5689G550761001,NO,0,0,0
M5921A54C,NO,0,0,0
GF88HY067940OC,NO,2,0,0
GF88HY067942WC,NO,0,0,0
GF88HY06794NYC,NO,0,0,0
GF88HY06794WHC,NO,0,0,0
GF56758641725Q,NO,0,0,0
GF567Y0811394H,NO,0,0,0
GF567Y08113IEK,NO,0,0,0
GF567Y08113Z0Q,NO,0,0,0
GF569549302+UN,NO,0,0,0
GF5695493029QI,NO,0,0,0
GF850Y061452UC,NO,0,0,0
M6209F6X,NO,0,0,0
W1753TF6X,NO,0,0,0
W5950G586435YI1,NO,0,0,0
W5950PASDG,NO,0,0,0
GT18H586415100,NO,0,0,0
GT18H58641594H,NO,0,0,0
W5950G55075794H,NO,0,0,0
W5950G550757RC7,NO,0,0,0
W5950G586435LA+,NO,0,0,0
GT18H586416RC7,NO,0,0,0
GT18H586417LA+,NO,0,0,0
GT18H586417YI1,NO,0,0,0
GT18HY0811394H,NO,0,0,0
GT18HY08113RC7,NO,0,0,0
GT18HY08160YI1,NO,0,0,0
GT94958641725Q,NO,0,0,0
W5927P586540A54C,NO,0,0,0
W5927P586540A5CC,NO,0,0,0
WL1445863897PM,NO,0,0,0
ADICL02B-WHTBLK,NO,0,0,0
GF22H5862291IC,NO,3,0,0
GF22H586229BKC,NO,4,0,0
UFTS52117-RED,SI,10,0,0
UFTS52102-BLK,SI,10,0,0
UFTS52105-RED,SI,10,0,0
ESSH52101-NVY,NO,0,0,0
ESSH52101-WHT,NO,0,0,0
ESJS32101-ROY,NO,2,0,0
ESJS52104-NVY,NO,0,0,0
ESJS52105-BLK,NO,0,0,0
UFJS52114-WHT,SI,7,0,0
UFJS52116-RED,SI,7,0,0
UFJS52113-BLU,SI,7,0,0
UFJS52112-RED,SI,18,0,0
UFJS52115-BLU,SI,10,0,0
UFJS52111-WHT,SI,7,0,0
UFSH52111-BLK,SI,11,0,0
UFJS52101-BLK,SI,19,0,0
ESSH52102-NVY,NO,0,0,0
ESSH52103-NVY,NO,0,0,0
ESJS520210-NVY,NO,0,0,0
ESSH520210-NVY,NO,0,0,0
JMJS52101-YEL,NO,0,0,0
GMJK52102-BLK,NO,0,0,0
JMSH52101-YEL,NO,0,0,0
JMSH52101-BLK,NO,3,0,0
JMJS62101-YEL,NO,0,0,0
JMJS52102-BLK,NO,0,0,0
GMJS52103-BLK,NO,0,0,0
JMJS62102-BLK,NO,0,0,0
JMJS32101-YEL,NO,0,0,0
JMJS32102-BLK,NO,0,0,0
JMJS52103-BLK,NO,0,0,0
JMSH52103-BLK,NO,0,0,0
JMPL52105-BLK,NO,0,0,0
GF934586417001,NO,0,0,0
8083CBWHT,NO,9,0,0
8158CBWHT,NO,0,0,0
JMJS52103-GRN,NO,0,0,0
JMJK52103-BLK,NO,0,0,0
JMPT52103-BLK,NO,0,0,0
GMJS52101-WHT,NO,0,0,0
GMSH52101-WHT,NO,0,0,0
GMJS32101-WHT,NO,0,0,0
GMJS62101-WHT,NO,0,0,0
GMJS52102-NVY,NO,0,0,0
GMSH52101-NVY,NO,0,0,0
GMJS62102-NVY,NO,0,0,0
GMJS32102-NVY,NO,0,0,0
GMPL52101-BLK,NO,0,0,0
GMSH52103-BLK,NO,0,0,0
GMSH52101-BLK,NO,0,0,0
GMPT52101-BLK,NO,0,0,0
CASB52111-YEL,SI,3,0,0
CASB52114-NVY,SI,3,0,0
CASB52115-YEL,SI,3,0,0
MLBTS62101-NVY,SI,0,0,0
CATS52111-BLK,SI,10,0,0
CATS52130-NVY,SI,10,0,0
JMJK52106-BLK,NO,0,0,0
CH5010PJ911O3,NO,0,0,0
CH501GRY911O3,NO,0,0,0
CH507TBD911O3,NO,0,0,0
GMJK52101-BLK,NO,0,0,0
CH509+FF911O6,NO,0,0,0
CH509U3L911O6,NO,0,0,0
CH501BLK911O3,NO,0,0,0
CAHD52103-RED,NO,1,0,0
CAHD52103-BLK,NO,2,0,0
ESJK52102-BLK,NO,0,0,0
CAHD52104-NVY,SI,18,0,0
CAJS52101-YEL,SI,7,0,0
CAJS52102-RED,SI,7,0,0
CAJS52104-WHT,SI,10,0,0
CAJS52104-NVY,SI,18,0,0
CAJS52105-YEL,SI,25,0,0
CAJS52106-LHB,SI,7,0,0
CAJS52107-YEL,SI,11,0,0
CASH52107-NVY,SI,18,0,0
CAPT52107-NVY,SI,18,0,0
UMSO52104-WHT2,NO,0,0,0
UMSO52105-PNK3,NO,0,0,0
UMSO52105-GRN4,NO,0,0,0
UMSO52105-PUR4,NO,0,0,0
UMSO52104-NVY5,NO,0,0,0
65352U-KM4,NO,0,0,0
65652U-KMK,NO,0,0,0
WL659549302031,NO,2,0,0
MLBTS320200-NVY,SI,0,0,12
ETRTPV2214-N84,NO,0,0,0
ETCSPV2210-090,NO,0,0,0
ETRTPV2214-090,NO,0,0,0
ETCSPV2210-BGW,NO,0,0,0
ETRTPV2214-UCB,NO,0,0,0
ETHSPV2209-N84,NO,0,0,0
ETRTPV2214-BGW,NO,0,0,0
ETHSPV2209-090,NO,1,0,0
MLBSH520201-NVY,SI,0,0,8
NBATS521430-PUR,SI,0,0,0
MLBTS320200-BLU,SI,0,0,0
MLBTS320200-NVY2,SI,6,0,17
MLBTS320200-BLK,SI,0,0,3
MLBTS320200-WHT,SI,0,0,13
NBATS321582-WHT,SI,0,0,0
NBATS320471-WHT,SI,0,0,0
NBATS320471-RED,SI,0,0,0
BCSL52012-NVY,SI,8,0,0
NBATS52147-BLK3,SI,0,0,0
NBATS521825-RED,SI,0,0,0
NBATS521825-BLU2,SI,7,0,0
NBATS521810-BLK,SI,0,0,0
NBATT521815-BLK3CO,NO,0,0,0
NBAPT521813-BLK,SI,0,0,0
NBAHD521812-BLK,SI,0,0,0
NBASH521818-BLK2,NO,0,0,0
NBATS52147-RED2,SI,0,0,0
NBAHD321001-BLK,SI,1,0,0
NBAHD321001-BLK3,SI,0,0,0
NBAHD321001-RED,SI,6,0,4
NBACT621230-BLU2,SI,0,0,0
NBAHD321001-YEL,SI,4,0,9
NBATS521622-BLK4,NO,0,0,0
NBATS521622-BLK2,SI,0,0,0
NBAJK52148-PUR,SI,0,0,0
NBAJK52148-BLK,SI,0,0,0
NBASH52148-GRY,NO,0,0,0
NBASH52148-PUR,SI,0,0,0
NBASH52148-BLK,SI,0,0,0
NBATT52147-GRY,SI,0,0,0
NBATT52147-BLU,SI,0,0,0
NBATT52147-BLK,NO,0,0,0
NBATS52147-GRY,NO,0,0,0
NBATS52147-BLK2,SI,0,0,0
NBATS52147-BLU,NO,0,0,0
NBATS52147-BLK,NO,0,0,0
NBASBSH521201-BLK,NO,0,0,0
JVHD32157-BLK,SI,1,0,0
JVJS32154-NVY,SI,22,0,0
JVJS32151-WHT,SI,11,0,0
JVTS32150-BLK,SI,0,0,0
JVTS32147-BLK,SI,0,0,0
JVTS32143-WHT,SI,3,0,0
JVTS32140-BLK,SI,0,0,0
JVTS32140-WHT,SI,0,0,0
JVSB52167-BLK,SI,22,0,0
JVPT52164-GRY,SI,0,0,0
JVHD52159-BLK,NO,0,0,0
JVJS52152-WHT,NO,0,0,0
JVJS52151-WHT,NO,0,0,0
JVTS52150-BLK,SI,0,0,0
JVTS52150-WHT,SI,0,0,0
JVTS52146-WHT,SI,0,0,0
65353U-060,NO,0,0,0
ETRTPV2214-RDW,NO,0,0,0
NBASB521245-BLK4,SI,1,0,0
NBASB521245-BLK1,SI,3,0,0
NBASB521245-BLK2,SI,2,0,0
NBASB521245-BLK3,SI,0,0,0
NBASB521244-GRY,SI,0,0,0
NBASB521244-GRN,SI,0,0,0
40361U-KRG,NO,0,0,0
NBASB521244-BLK1,SI,0,0,0
65920U-060,NO,0,0,0
NBASB521243-WHT2,SI,0,0,0
NBASB521243-WHT3,SI,0,0,0
NBASB521243-WHT4,SI,0,0,0
NBASB521243-BLU,SI,0,0,0
NBASB521243-WHT5,SI,0,0,0
NBASB521243-WHT1,SI,0,0,0
NBASB521242-BLK3,SI,2,0,0
NBASB521242-BLK4,SI,0,0,0
NBASB521242-BLK5,SI,0,0,0
NBASB521242-BLK6,SI,4,0,0
NBASB521242-BLK1,SI,0,0,0
NBASB521242-BLK2,SI,29,0,0
GFSH52101-GRY,SI,13,0,0
GFSH52101-BLK,SI,12,0,0
NBASB521238-RED2,NO,0,0,0
NBASB521238-BLU,NO,0,0,0
NBASB521233-BLK5,SI,0,0,0
NBASB521233-BLK4,SI,0,0,0
NBASB521228-BLU,NO,0,0,0
NBASB521238-PUR,SI,0,0,0
NBASB521238-BLK,NO,0,0,0
NBASB521238-RED,NO,0,0,0
NBASB521233-BLK,SI,0,0,0
NBASB521233-BLK2,SI,0,0,0
NBASB521233-BLK3,SI,0,0,0
NBASB521232-BLK,SI,0,0,0
NBASB521232-BLK2,NO,0,0,0
NBASB521232-BLK3,SI,0,0,0
NBASB521232-BLK4,SI,0,0,0
NBASB521230-PUR,SI,0,0,0
NBASB521228-BLK,NO,0,0,0
NBASB521230-BLK,SI,0,0,0
NBASB521225-RED2,SI,0,0,0
NBASB521225-BLK4,SI,1,0,0
NBASB521225-WHT,SI,2,0,0
NBASB521225-BLU,SI,0,0,0
NBASB521225-BLK,SI,0,0,0
NBASB521225-RED,SI,0,0,0
NBASB521225-BLK3,SI,0,0,0
NBASB521224-BLK2,SI,5,0,0
NBASB521223-PUR,SI,0,0,0
NBASB521215-GRN,SI,0,0,0
NBASB521210-BLK6,SI,5,0,0
NBASB521204-GRY,SI,1,0,0
NBASB521204-BLK7,SI,7,0,0
NBASB521204-BLK8,SI,25,0,0
NBASB521204-PUR2,SI,12,0,0
NBASB521206-BLK4,SI,0,0,0
NBASB521204-BLU3,SI,0,0,0
NBASB521204-BEI,SI,2,0,0
NBASB521204-YEL,SI,4,0,0
NBASB521204-AQU,SI,0,0,0
NBASB521204-NVY2,SI,16,0,0
NBASB521204-BLK6,SI,0,0,0
NBASB521204-YEL2,SI,0,0,0
NBASB521204-BLU4,SI,1,0,0
NBASB521204-NVY,SI,4,0,0
NBASB521204-RED3,SI,2,0,0
NBASB521204-GRN,SI,4,0,0
NBASB521204-BLU2,SI,14,0,0
KISBX52102-DGRY,SI,0,0,0
GFPJ52102-RED,SI,24,0,0
GFPPJ52103-BLU2,SI,37,0,0
GFPPJ52101-BLU2,SI,14,0,0
GFPPJ52102-BLU2,SI,19,0,0
SOPPJ52109-BLK,SI,1,0,0
SOPPJ52107-BLK,SI,17,0,0
SOPPJ52103-BLU,SI,13,0,0
SMPPJ52103-NVY,SI,18,0,0
SOPPJ52101-BLU,SI,12,0,0
SMPPJ52101-NVY,SI,16,0,0
NASPJ52106-BLU,NO,0,0,0
NASPJ52104-BLU,SI,4,0,0
NASPJ52102-BLK,SI,0,0,0
NASPJ52103-BLK,SI,1,0,0
NASPJ52101-BLK,SI,1,0,0
COCPJ52108-BLK,SI,2,0,0
COCPJ52105-GRN,SI,12,0,0
COCPJ52106-BLK,SI,5,0,0
COCPJ52104-GRN,SI,20,0,0
GJPJ52103-GRY,SI,10,0,0
GJPJ52101-GRY,SI,17,0,0
KISPJ52103-BLK,NO,0,0,0
KISPJ52101-BLK,SI,18,0,0
ACPJ52103-BLK,NO,0,0,0
ACPJ52101-BLK,SI,6,0,0
ACPJ52102-BLK,SI,1,0,0
CORSO52102-BLU,SI,0,0,0
CORSO52101-BLU,SI,0,0,0
BWSO52101-NVY,SI,0,0,0
